曲线名称,日期,3月,6月,1年,3年,5年,7年,10年,30年
中债国债收益率曲线,2023-05-30,1.7034,1.8807,1.9835,2.2889,2.488,2.6874,2.7,3.0839
中债国债收益率曲线,2023-05-31,1.7101,1.8541,1.9829,2.251,2.4558,2.6641,2.685,3.0733
中债国债收益率曲线,2023-06-01,1.7113,1.8499,1.9721,2.2363,2.4256,2.649,2.6825,3.0694
中债国债收益率曲线,2023-06-02,1.7056,1.849,1.9731,2.2646,2.4532,2.6637,2.6951,3.0784
中债国债收益率曲线,2023-06-05,1.7028,1.8244,1.939,2.2537,2.4549,2.6617,2.6926,3.079
中债国债收益率曲线,2023-06-06,1.6736,1.8124,1.9177,2.2348,2.438,2.6516,2.6826,3.0716
中债国债收益率曲线,2023-06-07,1.6555,1.8074,1.8955,2.227,2.4413,2.6496,2.6827,3.0645
中债国债收益率曲线,2023-06-08,1.6561,1.8155,1.8887,2.242,2.4522,2.6496,2.6822,3.0651
中债国债收益率曲线,2023-06-09,1.6513,1.7841,1.8636,2.2213,2.434,2.629,2.6703,3.044
中债国债收益率曲线,2023-06-12,1.6652,1.7884,1.8663,2.2421,2.4361,2.6293,2.6704,3.0391
中债国债收益率曲线,2023-06-13,1.6648,1.7831,1.8514,2.224,2.4031,2.5921,2.6227,3.0064
中债国债收益率曲线,2023-06-14,1.6502,1.7581,1.8365,2.224,2.398,2.5852,2.6178,2.9963
中债国债收益率曲线,2023-06-15,1.6834,1.784,1.8616,2.247,2.4366,2.6235,2.6482,3.0267
中债国债收益率曲线,2023-06-16,1.6949,1.8041,1.8817,2.2687,2.4543,2.6445,2.6626,3.0419
中债国债收益率曲线,2023-06-19,1.7019,1.8322,1.9018,2.3207,2.5027,2.6776,2.6876,3.0619
中债国债收益率曲线,2023-06-20,1.6933,1.8573,1.9118,2.3006,2.4811,2.6671,2.6751,3.0444
中债国债收益率曲线,2023-06-21,1.7005,1.8635,1.9161,2.2799,2.4744,2.6613,2.6701,3.042
中债国债收益率曲线,2023-06-25,1.6918,1.8572,1.912,2.2634,2.4592,2.6437,2.6576,3.028
中债国债收益率曲线,2023-06-26,1.691,1.8687,1.912,2.2824,2.4723,2.6516,2.6677,3.0346
中债国债收益率曲线,2023-06-27,1.678,1.9023,1.952,2.2923,2.4773,2.6591,2.6676,3.0295
中债国债收益率曲线,2023-06-28,1.6841,1.8781,1.942,2.2709,2.466,2.6575,2.6651,3.0271
中债国债收益率曲线,2023-06-29,1.661,1.8691,1.932,2.2565,2.457,2.6525,2.6526,3.0171
中债国债收益率曲线,2023-06-30,1.6535,1.7704,1.8723,2.2253,2.4247,2.6276,2.6351,3.0072
中债国债收益率曲线,2023-07-03,1.626,1.7546,1.8425,2.2324,2.4333,2.6327,2.6402,3.0133
中债国债收益率曲线,2023-07-04,1.6258,1.7478,1.8326,2.246,2.4436,2.6426,2.6477,3.0225
中债国债收益率曲线,2023-07-05,1.6355,1.7339,1.8227,2.241,2.4333,2.6303,2.6402,3.0176
中债国债收益率曲线,2023-07-06,1.6754,1.7061,1.8227,2.2423,2.4335,2.6283,2.6392,3.018
中债国债收益率曲线,2023-07-07,1.6542,1.6976,1.8279,2.2411,2.4295,2.6231,2.6403,3.013
中债国债收益率曲线,2023-07-10,1.654,1.696,1.8279,2.2471,2.4395,2.6232,2.6403,3.0091
中债国债收益率曲线,2023-07-11,1.6459,1.6627,1.8231,2.2467,2.4343,2.6183,2.6353,3.0011
中债国债收益率曲线,2023-07-12,1.6531,1.7304,1.8183,2.2505,2.4369,2.6208,2.6378,3.0011
中债国债收益率曲线,2023-07-13,1.6455,1.774,1.8384,2.2563,2.4502,2.6258,2.6413,3.0084
中债国债收益率曲线,2023-07-14,1.6619,1.7926,1.8385,2.2488,2.4512,2.626,2.6444,3.0144
中债国债收益率曲线,2023-07-17,1.6557,1.7793,1.7635,2.2328,2.4348,2.621,2.6364,3.0085
中债国债收益率曲线,2023-07-18,1.6275,1.7793,1.7635,2.2222,2.4248,2.6085,2.6234,2.9965
中债国债收益率曲线,2023-07-19,1.628,1.8397,1.7535,2.2199,2.409,2.6099,2.6233,2.9987
中债国债收益率曲线,2023-07-20,1.6126,1.8195,1.7485,2.2169,2.4043,2.6052,2.6214,2.9967
中债国债收益率曲线,2023-07-21,1.6034,1.8142,1.7385,2.2063,2.392,2.5912,2.6079,2.9828
中债国债收益率曲线,2023-07-24,1.6161,1.8082,1.7335,2.2054,2.3873,2.581,2.5934,2.9588
中债国债收益率曲线,2023-07-25,1.6735,1.8478,1.7782,2.2697,2.4627,2.6441,2.663,3.0156
中债国债收益率曲线,2023-07-26,1.6506,1.8956,1.7882,2.2477,2.4328,2.6242,2.643,3.0003
中债国债收益率曲线,2023-07-27,1.6007,1.855,1.8182,2.2327,2.4232,2.6143,2.6395,2.9948
中债国债收益率曲线,2023-07-28,1.6051,1.8449,1.8181,2.2448,2.441,2.6275,2.6533,3.0061
中债国债收益率曲线,2023-07-31,1.601,1.7863,1.8102,2.2566,2.4544,2.6373,2.6597,3.0103
中债国债收益率曲线,2023-08-01,1.5841,1.7843,1.7751,2.2533,2.4599,2.6393,2.6607,3.0119
中债国债收益率曲线,2023-08-02,1.5607,1.7732,1.7663,2.2493,2.4526,2.6304,2.6525,2.9989
中债国债收益率曲线,2023-08-03,1.5514,1.7657,1.7421,2.2265,2.4254,2.6202,2.6435,2.9927
中债国债收益率曲线,2023-08-04,1.5472,1.7656,1.7511,2.2376,2.428,2.6206,2.6469,2.9927
中债国债收益率曲线,2023-08-07,1.537,1.7586,1.7599,2.2512,2.4259,2.6149,2.6462,2.9904
中债国债收益率曲线,2023-08-08,1.5644,1.7602,1.7796,2.2495,2.4211,2.6096,2.6454,2.9879
中债国债收益率曲线,2023-08-09,1.5451,1.8194,1.8093,2.256,2.4237,2.6142,2.6461,2.9896
中债国债收益率曲线,2023-08-10,1.5444,1.8293,1.8265,2.2623,2.429,2.6202,2.6475,2.992
中债国债收益率曲线,2023-08-11,1.5319,1.8186,1.8305,2.2573,2.4216,2.609,2.6381,2.985
中债国债收益率曲线,2023-08-14,1.5257,1.7972,1.8156,2.2416,2.4048,2.5922,2.6212,2.971
中债国债收益率曲线,2023-08-15,1.5027,1.7961,1.8245,2.2247,2.3772,2.5577,2.5759,2.9342
中债国债收益率曲线,2023-08-16,1.565,1.7953,1.8375,2.2108,2.365,2.5498,2.5649,2.9259
中债国债收益率曲线,2023-08-17,1.619,1.7955,1.8397,2.2081,2.3703,2.5533,2.5678,2.9285
中债国债收益率曲线,2023-08-18,1.6119,1.8142,1.8323,2.1984,2.3657,2.5454,2.5639,2.9225
中债国债收益率曲线,2023-08-21,1.6061,1.8344,1.8705,2.1942,2.3456,2.5156,2.5403,2.8894
中债国债收益率曲线,2023-08-22,1.6066,1.8236,1.899,2.207,2.3636,2.5317,2.5564,2.8938
中债国债收益率曲线,2023-08-23,1.5907,1.83,1.8964,2.2047,2.3665,2.5271,2.5535,2.8834
中债国债收益率曲线,2023-08-24,1.5715,1.8231,1.8772,2.2025,2.3653,2.5315,2.5543,2.8812
中债国债收益率曲线,2023-08-25,1.5725,1.8355,1.8951,2.2226,2.3877,2.5488,2.5702,2.8877
中债国债收益率曲线,2023-08-28,1.6416,1.9124,1.9245,2.2483,2.4075,2.5638,2.5837,2.8955
中债国债收益率曲线,2023-08-29,1.7053,1.996,1.9902,2.2634,2.4203,2.57,2.57,2.9006
中债国债收益率曲线,2023-08-30,1.7102,1.9799,1.9392,2.2288,2.3989,2.56,2.56,2.9026
中债国债收益率曲线,2023-08-31,1.7009,1.91,1.9051,2.2215,2.3996,2.5575,2.5575,2.9027
中债国债收益率曲线,2023-09-01,1.6514,1.9596,1.9578,2.244,2.4382,2.5949,2.585,2.928
中债国债收益率曲线,2023-09-04,1.6526,1.9795,1.9822,2.2752,2.4691,2.6249,2.6124,2.9611
中债国债收益率曲线,2023-09-05,1.6186,1.9587,1.9929,2.2704,2.4697,2.6224,2.615,2.9666
中债国债收益率曲线,2023-09-06,1.6009,2.0097,2.0801,2.3205,2.5039,2.6499,2.6375,2.9869
中债国债收益率曲线,2023-09-07,1.6508,2.0596,2.0874,2.3254,2.4986,2.6498,2.635,2.9834
中债国债收益率曲线,2023-09-08,1.6601,2.0695,2.0952,2.3337,2.493,2.6474,2.6375,2.9849
中债国债收益率曲线,2023-09-11,1.7451,2.1011,2.1352,2.3455,2.493,2.6448,2.63,2.983
中债国债收益率曲线,2023-09-12,1.7651,2.0935,2.1252,2.3423,2.4808,2.6408,2.623,2.9824
中债国债收益率曲线,2023-09-13,1.8029,2.0819,2.1027,2.323,2.4685,2.6249,2.615,2.9732
中债国债收益率曲线,2023-09-14,1.8015,2.09,2.1027,2.3421,2.462,2.6174,2.6075,2.9545
中债国债收益率曲线,2023-09-15,1.8023,2.0969,2.1327,2.349,2.4939,2.6474,2.64,2.984
中债国债收益率曲线,2023-09-18,1.806,2.1167,2.1727,2.3854,2.5126,2.6499,2.65,2.9841
中债国债收益率曲线,2023-09-19,1.8171,2.1219,2.1877,2.3882,2.5234,2.6625,2.6625,2.9895
中债国债收益率曲线,2023-09-20,1.8507,2.143,2.2077,2.3871,2.5211,2.6675,2.665,2.9919
中债国债收益率曲线,2023-09-21,1.8613,2.131,2.1877,2.3696,2.5092,2.655,2.6576,2.984
中债国债收益率曲线,2023-09-22,1.8529,2.1686,2.1977,2.3907,2.5296,2.68,2.6776,2.9971
中债国债收益率曲线,2023-09-25,1.9096,2.1755,2.2127,2.4002,2.5511,2.7,2.6976,3.0119
中债国债收益率曲线,2023-09-26,2.0584,2.2665,2.2327,2.4152,2.5491,2.7,2.6951,3.0068
中债国债收益率曲线,2023-09-27,2.1032,2.2889,2.2077,2.4059,2.5354,2.6975,2.6877,3.007
中债国债收益率曲线,2023-09-28,2.0009,2.1998,2.1677,2.3713,2.5256,2.6775,2.6751,3.0022
中债国债收益率曲线,2023-10-07,1.8109,2.0903,2.1477,2.3702,2.5175,2.6603,2.6651,2.9926
中债国债收益率曲线,2023-10-08,1.7658,2.065,2.1377,2.3677,2.5178,2.6602,2.6626,2.9948
中债国债收益率曲线,2023-10-09,1.782,2.1099,2.1577,2.3968,2.5352,2.6607,2.6702,2.999
中债国债收益率曲线,2023-10-10,1.8133,2.16,2.1977,2.4389,2.555,2.6825,2.6811,3.0019
中债国债收益率曲线,2023-10-11,1.8633,2.1936,2.2377,2.4901,2.5899,2.705,2.6976,3.0153
中债国债收益率曲线,2023-10-12,1.8657,2.1842,2.1977,2.4687,2.5803,2.7,2.6911,3.0139
中债国债收益率曲线,2023-10-13,1.8957,2.1792,2.1777,2.451,2.5528,2.6825,2.6702,2.9952
中债国债收益率曲线,2023-10-16,1.9357,2.189,2.1877,2.4758,2.5629,2.6973,2.6777,2.9997
中债国债收益率曲线,2023-10-17,1.9852,2.1986,2.2227,2.487,2.573,2.7025,2.6882,3.0021
中债国债收益率曲线,2023-10-18,2.0402,2.2278,2.2457,2.5117,2.6029,2.715,2.7052,3.0021
中债国债收益率曲线,2023-10-19,2.1302,2.2689,2.2907,2.5348,2.6205,2.7275,2.7177,3.0077
中债国债收益率曲线,2023-10-20,2.1802,2.2888,2.3107,2.501,2.5982,2.715,2.7052,2.9962
中债国债收益率曲线,2023-10-23,2.1802,2.2688,2.3007,2.4895,2.5887,2.7125,2.7047,2.9903
中债国债收益率曲线,2023-10-24,2.2052,2.2973,2.3257,2.495,2.5862,2.725,2.7177,2.9978
中债国债收益率曲线,2023-10-25,2.3048,2.3597,2.2838,2.4484,2.5515,2.7075,2.7052,3.0004
中债国债收益率曲线,2023-10-26,2.3045,2.3794,2.2838,2.4646,2.5667,2.7175,2.7152,3.0054
中债国债收益率曲线,2023-10-27,2.3027,2.3789,2.2807,2.448,2.5518,2.7103,2.7133,3.0104
中债国债收益率曲线,2023-10-30,2.2905,2.358,2.2251,2.4337,2.5526,2.7105,2.7141,3.0106
中债国债收益率曲线,2023-10-31,2.2929,2.3578,2.2051,2.4301,2.5325,2.6878,2.6938,2.9956
中债国债收益率曲线,2023-11-01,2.3114,2.3846,2.2501,2.4376,2.5299,2.6815,2.6853,2.9911
中债国债收益率曲线,2023-11-02,2.2867,2.3392,2.2151,2.4077,2.4975,2.655,2.6553,2.9666
中债国债收益率曲线,2023-11-03,2.2785,2.3289,2.2202,2.4225,2.5177,2.6635,2.6613,2.9727
中债国债收益率曲线,2023-11-06,2.2798,2.3277,2.2303,2.4249,2.5181,2.66,2.6554,2.9683
中债国债收益率曲线,2023-11-07,2.2904,2.3476,2.2505,2.4454,2.5329,2.6699,2.6632,2.9718
中债国债收益率曲线,2023-11-08,2.3189,2.3583,2.2479,2.4385,2.5211,2.6529,2.6464,2.9583
中债国债收益率曲线,2023-11-09,2.316,2.3572,2.2406,2.4474,2.5204,2.655,2.6494,2.9584
中债国债收益率曲线,2023-11-10,2.3276,2.3668,2.2306,2.4365,2.5029,2.6475,2.6444,2.9459
中债国债收益率曲线,2023-11-13,2.3116,2.3554,2.2059,2.4237,2.4909,2.646,2.6454,2.9385
中债国债收益率曲线,2023-11-14,2.3167,2.3498,2.1713,2.4263,2.5039,2.6575,2.6573,2.9439
中债国债收益率曲线,2023-11-15,2.3194,2.3646,2.1613,2.4063,2.5021,2.6613,2.6633,2.9485
中债国债收益率曲线,2023-11-16,2.3141,2.3645,2.1415,2.3938,2.5027,2.6517,2.6558,2.944
中债国债收益率曲线,2023-11-17,2.3118,2.3592,2.1221,2.3852,2.5058,2.647,2.6524,2.9336
中债国债收益率曲线,2023-11-20,2.3075,2.3633,2.1477,2.403,2.5243,2.6539,2.6584,2.9321
中债国债收益率曲线,2023-11-21,2.319,2.378,2.2024,2.4331,2.545,2.6614,2.6684,2.9388
中债国债收益率曲线,2023-11-22,2.3756,2.4049,2.3112,2.4559,2.5661,2.6783,2.6823,2.9538
中债国债收益率曲线,2023-11-23,2.3605,2.4196,2.3264,2.4861,2.5837,2.6987,2.7023,2.9704
中债国债收益率曲线,2023-11-24,2.3607,2.4196,2.3317,2.4911,2.5961,2.703,2.7053,2.9684
中债国债收益率曲线,2023-11-27,2.3715,2.439,2.3889,2.5037,2.6012,2.7093,2.7108,2.9745
中债国债收益率曲线,2023-11-28,2.3767,2.4392,2.3564,2.4817,2.5762,2.6834,2.6898,2.954
中债国债收益率曲线,2023-11-29,2.455,2.4375,2.3566,2.4842,2.584,2.6792,2.6826,2.9525
中债国债收益率曲线,2023-11-30,2.3874,2.3606,2.3367,2.4721,2.5691,2.6664,2.668,2.9405
中债国债收益率曲线,2023-12-01,2.3941,2.3704,2.3439,2.4725,2.5665,2.6588,2.6625,2.9445
中债国债收益率曲线,2023-12-04,2.4115,2.433,2.3769,2.4947,2.592,2.675,2.6725,2.9537
中债国债收益率曲线,2023-12-05,2.4111,2.448,2.3817,2.4924,2.5843,2.665,2.665,2.9487
中债国债收益率曲线,2023-12-06,2.4762,2.4898,2.3971,2.5102,2.5952,2.6705,2.6725,2.9517
中债国债收益率曲线,2023-12-07,2.4413,2.4698,2.3816,2.4773,2.5644,2.6576,2.664,2.9457
中债国债收益率曲线,2023-12-08,2.419,2.4593,2.3791,2.4724,2.557,2.6575,2.6636,2.9428
中债国债收益率曲线,2023-12-11,2.4196,2.4543,2.3816,2.4649,2.5427,2.6353,2.644,2.9288
中债国债收益率曲线,2023-12-12,2.4238,2.459,2.3826,2.4622,2.5342,2.6335,2.6375,2.9293
中债国债收益率曲线,2023-12-13,2.405,2.4041,2.3526,2.4279,2.5136,2.6106,2.6226,2.9148
中债国债收益率曲线,2023-12-14,2.3601,2.379,2.3351,2.4188,2.5188,2.6217,2.6376,2.9219
中债国债收益率曲线,2023-12-15,2.3041,2.3293,2.3076,2.3915,2.4916,2.6032,2.6227,2.9039
中债国债收益率曲线,2023-12-18,2.2998,2.2883,2.2951,2.3901,2.4867,2.6002,2.6126,2.8869
中债国债收益率曲线,2023-12-19,2.2653,2.2814,2.3001,2.4148,2.5088,2.6052,2.6191,2.892
中债国债收益率曲线,2023-12-20,2.2418,2.2845,2.3051,2.4142,2.5197,2.6068,2.6222,2.8849
中债国债收益率曲线,2023-12-21,2.22,2.27,2.2801,2.3948,2.4783,2.5753,2.5901,2.8492
中债国债收益率曲线,2023-12-22,2.2206,2.2415,2.2526,2.3726,2.4562,2.5698,2.5877,2.8341
中债国债收益率曲线,2023-12-25,2.1506,2.2269,2.2246,2.335,2.4172,2.5453,2.5678,2.8077
